id,tender_title,project_type,source_name,province,city,town,event_time,purchasing_staff,bid_company,bid_amount,currency,bid_date,content,created_at,updated_at
6557,安徽省横山国家森林公园管理处关于LED显示屏的网上超市采购项目成交公告,政府,政府采购,安徽省,宣城市,"",2023-10-19 00:00:00,安徽省横山国家森林公园管理处,广德县世纪广联电子商贸有限责任公司,78570.00,人民币:元,2023-10-19,安徽省横山国家森林公园管理处关于LED显示屏的网上超市采购项目成交公告 项目:安徽省横山国家森林公园管理处关于LED显示屏的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6558,合肥市蜀山区教育体育局关于其它大型健身器械的网上超市采购项目成交公告,政府,政府采购,安徽省,合肥市,蜀山区,2023-10-19 00:00:00,合肥市蜀山区教育体育局,合肥市京墨商贸有限公司,7610.00,人民币:元,2023-10-19,合肥市蜀山区教育体育局关于其它大型健身器械的网上超市采购项目成交公告 项目:合肥市蜀山区教育体育局关于其它大型健身器械的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6560,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于茶水柜的网上超市采购项目成交公告,政府,政府采购,江苏省,连云港市,东海县,2023-10-19 00:00:00,蚌埠市精神文明建设指导委员会办公室,蚌埠市蚌山区亚华家具经营部,460.00,人民币:元,2023-10-19,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于茶水柜的网上超市采购项目成交公告 项目:蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于茶水柜的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6561,安徽省农业科学院水产研究所关于空调的网上超市采购项目成交公告,学校,政府采购,安徽省,合肥市,庐阳区,2023-10-19 00:00:00,安徽省农业科学院水产研究所,合肥先卓科技有限公司,2650.00,人民币:元,2023-10-19,安徽省农业科学院水产研究所关于空调的网上超市采购项目成交公告 项目:安徽省农业科学院水产研究所关于空调的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6562,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于班台/主管桌的网上超市采购项目成交公告,政府,政府采购,江苏省,连云港市,东海县,2023-10-19 00:00:00,蚌埠市精神文明建设指导委员会办公室,蚌埠市蚌山区亚华家具经营部,1400.00,人民币:元,2023-10-19,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于班台/主管桌的网上超市采购项目成交公告 项目:蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于班台/主管桌的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6563,太和县苗集镇中心学校关于拉杆广场音箱/户外音响的网上超市采购项目成交公告,学校,政府采购,安徽省,阜阳市,太和县,2023-10-19 00:00:00,太和县苗集镇中心学校,安徽启励信息科技有限公司,1699.00,人民币:元,2023-10-19,太和县苗集镇中心学校关于拉杆广场音箱/户外音响的网上超市采购项目成交公告 项目:太和县苗集镇中心学校关于拉杆广场音箱/户外音响的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6564,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于办公椅的网上超市采购项目成交公告,政府,政府采购,江苏省,连云港市,东海县,2023-10-19 00:00:00,蚌埠市精神文明建设指导委员会办公室,蚌埠市蚌山区亚华家具经营部,280.00,人民币:元,2023-10-19,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于办公椅的网上超市采购项目成交公告 项目:蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于办公椅的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6565,芜湖市公共水环境治理项目管理有限公司关于灭鼠/杀虫剂的网上超市采购项目成交公告,项目管理,企业采购,安徽省,芜湖市,"",2023-10-19 00:00:00,芜湖市公共水环境治理项目管理有限公司,芜湖坦达电子科技有限公司,690.00,人民币:元,2023-10-19,芜湖市公共水环境治理项目管理有限公司关于灭鼠/杀虫剂的网上超市采购项目成交公告 项目:芜湖市公共水环境治理项目管理有限公司关于灭鼠/杀虫剂的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6566,安徽省体育中心关于仓储货架的网上超市采购项目成交公告,货物,企业采购,安徽省,合肥市,瑶海区,2023-10-19 00:00:00,安徽省体育中心,合肥达尔西商贸有限公司,3880.00,人民币:元,2023-10-19,安徽省体育中心关于仓储货架的网上超市采购项目成交公告 项目:安徽省体育中心关于仓储货架的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6567,信用建设优秀成果遴选发布中标（成交）结果公告,工程,招标采购,安徽省,合肥市,包河区,2023-10-19 00:00:00,安徽省发展和改革委员会,东方安卓（北京）征信有限公司,350000.00,人民币:元,2023-10-19,信用建设优秀成果遴选发布中标（成交）结果公告 项目:信用建设优秀成果遴选发布,2026-07-29 09:19:42,2026-07-29 09:19:42
6568,中共六安市叶集区委党校关于打印/复印纸的网上超市采购项目成交公告,货物,企业采购,安徽省,六安市,叶集区,2023-10-19 00:00:00,中共六安市叶集区委党校,六安市逸鼎商贸服务有限公司,240.00,人民币:元,2023-10-19,中共六安市叶集区委党校关于打印/复印纸的网上超市采购项目成交公告 项目:中共六安市叶集区委党校关于打印/复印纸的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6569,合肥市汤池路幼儿园关于餐桌的网上超市采购项目成交公告,学校,企业采购,安徽省,合肥市,蜀山区,2023-10-19 00:00:00,合肥市汤池路幼儿园,合肥等闲教育咨询有限公司,2250.00,人民币:元,2023-10-19,合肥市汤池路幼儿园关于餐桌的网上超市采购项目成交公告 项目:合肥市汤池路幼儿园关于餐桌的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6570,马鞍山市中医院关于除湿机/除湿器的网上超市采购项目成交公告,医院,政府采购,安徽省,马鞍山市,"",2023-10-19 00:00:00,马鞍山市中医院,安徽运扬电气科技股份有限公司,3800.00,人民币:元,2023-10-19,马鞍山市中医院关于除湿机/除湿器的网上超市采购项目成交公告 项目:马鞍山市中医院关于除湿机/除湿器的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6571,六安市公安局叶集分局关于单反镜头的网上超市采购项目成交公告,政府,政府采购,安徽省,六安市,叶集区,2023-10-19 00:00:00,六安市公安局叶集分局,六安市立强商贸有限公司,26000.00,人民币:元,2023-10-19,六安市公安局叶集分局关于单反镜头的网上超市采购项目成交公告 项目:六安市公安局叶集分局关于单反镜头的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6572,马鞍山市教育局关于粉盒的网上超市采购项目成交公告,政府,政府采购,安徽省,马鞍山市,雨山区,2023-10-19 00:00:00,马鞍山市教育局,马鞍山市雨山区技捷电子商行,175.00,人民币:元,2023-10-19,马鞍山市教育局关于粉盒的网上超市采购项目成交公告 项目:马鞍山市教育局关于粉盒的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6573,合肥市颐和中学关于触控一体机的网上超市采购项目成交公告,学校,企业采购,安徽省,合肥市,蜀山区,2023-10-19 00:00:00,合肥市颐和中学,合肥才豪网络科技有限公司,24500.00,人民币:元,2023-10-19,合肥市颐和中学关于触控一体机的网上超市采购项目成交公告 项目:合肥市颐和中学关于触控一体机的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6574,长丰县动物疫病预防控制中心关于清洁剂和增溶剂的网上超市采购项目成交公告,货物,企业采购,安徽省,合肥市,瑶海区,2023-10-19 00:00:00,长丰县动物疫病预防控制中心,合肥吉之宝商贸有限公司,96799.00,人民币:元,2023-10-19,长丰县动物疫病预防控制中心关于清洁剂和增溶剂的网上超市采购项目成交公告 项目:长丰县动物疫病预防控制中心关于清洁剂和增溶剂的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6576,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于皮艺沙发的网上超市采购项目成交公告,政府,政府采购,江苏省,连云港市,东海县,2023-10-19 00:00:00,蚌埠市精神文明建设指导委员会办公室,蚌埠市蚌山区亚华家具经营部,1120.00,人民币:元,2023-10-19,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于皮艺沙发的网上超市采购项目成交公告 项目:蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于皮艺沙发的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6577,合肥市颐和中学关于数码线材的网上超市采购项目成交公告,学校,企业采购,安徽省,合肥市,蜀山区,2023-10-19 00:00:00,合肥市颐和中学,合肥才豪网络科技有限公司,3774.00,人民币:元,2023-10-19,合肥市颐和中学关于数码线材的网上超市采购项目成交公告 项目:合肥市颐和中学关于数码线材的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6578,合肥市建设幼儿园关于空调配件的网上超市采购项目成交公告,学校,企业采购,安徽省,合肥市,"",2023-10-19 00:00:00,合肥市建设幼儿园,合肥中拓制冷设备有限公司,5720.00,人民币:元,2023-10-19,合肥市建设幼儿园关于空调配件的网上超市采购项目成交公告 项目:合肥市建设幼儿园关于空调配件的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6579,合肥市红星路小学关于足球服的网上超市采购项目成交公告,学校,政府采购,安徽省,合肥市,庐阳区,2023-10-19 00:00:00,合肥市红星路小学,合肥觐见迩商贸有限公司,5904.40,人民币:元,2023-10-19,合肥市红星路小学关于足球服的网上超市采购项目成交公告 项目:合肥市红星路小学关于足球服的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6580,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于茶几的网上超市采购项目成交公告,政府,政府采购,江苏省,连云港市,东海县,2023-10-19 00:00:00,蚌埠市精神文明建设指导委员会办公室,蚌埠市蚌山区亚华家具经营部,450.00,人民币:元,2023-10-19,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于茶几的网上超市采购项目成交公告 项目:蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于茶几的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6581,亳州市谯城区立德学区中心学校关于篮球的网上超市采购项目成交公告,学校,政府采购,安徽省,亳州市,谯城区,2023-10-19 00:00:00,亳州市谯城区立德学区中心学校,亳州市实妙商贸有限公司,3295.00,人民币:元,2023-10-19,亳州市谯城区立德学区中心学校关于篮球的网上超市采购项目成交公告 项目:亳州市谯城区立德学区中心学校关于篮球的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6582,淮南市公安局大通分局关于液晶显示器的网上超市采购项目成交公告,政府,政府采购,安徽省,淮南市,大通区,2023-10-19 00:00:00,淮南市公安局大通分局,田家庵区正元百货商行,18600.00,人民币:元,2023-10-19,淮南市公安局大通分局关于液晶显示器的网上超市采购项目成交公告 项目:淮南市公安局大通分局关于液晶显示器的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6583,合肥市青年路小学关于平板拖把的网上超市采购项目成交公告,学校,政府采购,安徽省,合肥市,"",2023-10-19 00:00:00,合肥市青年路小学,安徽瑞锦祥商贸有限公司,330.00,人民币:元,2023-10-19,合肥市青年路小学关于平板拖把的网上超市采购项目成交公告 项目:合肥市青年路小学关于平板拖把的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6584,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于书柜的网上超市采购项目成交公告,政府,政府采购,江苏省,连云港市,东海县,2023-10-19 00:00:00,蚌埠市精神文明建设指导委员会办公室,蚌埠市蚌山区亚华家具经营部,2280.00,人民币:元,2023-10-19,蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于书柜的网上超市采购项目成交公告 项目:蚌埠市精神文明建设指导委员会办公室（主管预算单位）关于书柜的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6585,合肥市西城东苑幼儿园关于海绵垫/布料/面料/手工diy的网上超市采购项目成交公告,学校,企业采购,安徽省,合肥市,"",2023-10-19 00:00:00,合肥市西城东苑幼儿园,安徽琪顺家具有限公司,87020.00,人民币:元,2023-10-19,合肥市西城东苑幼儿园关于海绵垫/布料/面料/手工diy的网上超市采购项目成交公告 项目:合肥市西城东苑幼儿园关于海绵垫/布料/面料/手工diy的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
6586,亳州市谯城区立德学区中心学校关于手电筒的网上超市采购项目成交公告,学校,政府采购,安徽省,亳州市,谯城区,2023-10-19 00:00:00,亳州市谯城区立德学区中心学校,亳州市天寓商贸有限公司,730.00,人民币:元,2023-10-19,亳州市谯城区立德学区中心学校关于手电筒的网上超市采购项目成交公告 项目:亳州市谯城区立德学区中心学校关于手电筒的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
